DATASET	N_SENTS	MAX_SENT_TOKS	SUBTOKS_PER_TOK	UNKS_PER_SUBTOK	LABEL_DISTRIBUTION
test.lsdc.europeana-deu.orig.60.upos	83	60	1.3305850019630938	0.02419592800236058	[('PUNCT', 0.14438254410399257), ('NOUN', 0.12674094707520892), ('PRON', 0.11931290622098421), ('VERB', 0.11838440111420613), ('DET', 0.10027855153203342), ('ADV', 0.0905292479108635), ('ADP', 0.07195914577530177), ('ADJ', 0.060352831940575676), ('AUX', 0.0436397400185701), ('CCONJ', 0.04317548746518106), ('SCONJ', 0.0255338904363974), ('PROPN', 0.02042711234911792), ('PART', 0.018105849582172703), ('X', 0.008356545961002786), ('NUM', 0.0064995357474466105), ('INTJ', 0.002321262766945218)]
test.lsdc.gbert-base.orig.60.upos	83	60	1.3989006674519042	0.0008419870895312938	[('PUNCT', 0.14526524541398117), ('NOUN', 0.1279127416955875), ('PRON', 0.11799702528507684), ('VERB', 0.11750123946455131), ('DET', 0.10213187902825979), ('ADV', 0.0917203767972236), ('ADP', 0.07089737233515121), ('ADJ', 0.06048587010411502), ('AUX', 0.0436291522062469), ('CCONJ', 0.04115022310361924), ('SCONJ', 0.02478929102627665), ('PROPN', 0.02181457610312345), ('PART', 0.017352503718393655), ('X', 0.00842835894893406), ('NUM', 0.006445215666831929), ('INTJ', 0.002478929102627665)]
dev.alpino.bert-base-uncased.orig.60.upos	718	60	1.9314226339942853	0.0	[('NOUN', 0.15771662659186036), ('ADP', 0.13313741205806395), ('PUNCT', 0.11684032416065544), ('DET', 0.11452489090747173), ('VERB', 0.09965268501202244), ('PROPN', 0.09715914150859382), ('ADJ', 0.06607890284085849), ('PRON', 0.05655000445275626), ('ADV', 0.05459079170006234), ('AUX', 0.03588921542434767), ('NUM', 0.025024490159408674), ('CCONJ', 0.02128417490426574), ('SCONJ', 0.014159764894469677), ('SYM', 0.005877638258081752), ('INTJ', 0.0008014961261020571), ('X', 0.0007124410009796063)]
dev.hdt.bert-base-cased.orig.60.upos	18434	60	2.199939664089051	0.0	[('NOUN', 0.21106598012869168), ('DET', 0.13619641550591147), ('ADP', 0.11359673415799947), ('PUNCT', 0.10836906202774872), ('ADJ', 0.07847320518869537), ('VERB', 0.07351563515019728), ('PROPN', 0.055760696384734784), ('ADV', 0.05497774222003406), ('AUX', 0.0429701656854097), ('PRON', 0.037205708385473296), ('CCONJ', 0.026955504954151024), ('X', 0.02220307574483216), ('NUM', 0.02045595968298904), ('PART', 0.009539048556834268), ('SCONJ', 0.008687714115740456), ('INTJ', 2.7352110557230873e-05)]
dev.hdt.dbmdz-uncased.orig.60.upos	18434	60	1.3683722848840072	4.049375383847041e-05	[('NOUN', 0.21076381791264812), ('DET', 0.1318516591406042), ('PUNCT', 0.11708447153413983), ('ADP', 0.11105742726354846), ('ADJ', 0.07796752953127807), ('VERB', 0.07697954025978852), ('PROPN', 0.05384076957860245), ('ADV', 0.053131523361765125), ('AUX', 0.04359231660255576), ('PRON', 0.03592068830951629), ('CCONJ', 0.027425219432726914), ('X', 0.021577809575133642), ('NUM', 0.020010654178977818), ('PART', 0.01031968731223558), ('SCONJ', 0.008449011701014005), ('INTJ', 2.787430546522216e-05)]
test.lsdc.xlm-roberta.orig.60.upos	83	60	1.3655280722418532	0.0	[('PUNCT', 0.1441527446300716), ('NOUN', 0.1269689737470167), ('VERB', 0.11885441527446301), ('PRON', 0.11837708830548926), ('DET', 0.10119331742243437), ('ADV', 0.09116945107398568), ('ADP', 0.07159904534606205), ('ADJ', 0.059665871121718374), ('AUX', 0.04343675417661098), ('CCONJ', 0.04343675417661098), ('SCONJ', 0.024821002386634844), ('PROPN', 0.02100238663484487), ('PART', 0.01766109785202864), ('X', 0.008591885441527447), ('NUM', 0.006682577565632458), ('INTJ', 0.002386634844868735)]
train.hdt.gbert-base.orig.60.upos	153035	60	1.3335266118841658	7.260290524142073e-05	[('NOUN', 0.21148645976755306), ('DET', 0.13417070794583189), ('PUNCT', 0.11356180191321166), ('ADP', 0.11194517041675804), ('ADJ', 0.0776799163104709), ('VERB', 0.07599570048639147), ('ADV', 0.05641817443227368), ('PROPN', 0.05626251478407167), ('AUX', 0.04446293826459264), ('PRON', 0.036560964298938424), ('CCONJ', 0.027714607202044786), ('NUM', 0.02057295692218096), ('X', 0.014355558271710566), ('PART', 0.010215658713525134), ('SCONJ', 0.008574222330868422), ('INTJ', 2.2647939576735173e-05)]
dev.alpino.bert-base-cased.orig.60.upos	718	60	2.085375357173781	0.0	[('NOUN', 0.15745333213094057), ('ADP', 0.1327441608801515), ('PUNCT', 0.11570024348453423), ('DET', 0.11497880782757688), ('VERB', 0.09955812066011363), ('PROPN', 0.09802506988907926), ('ADJ', 0.06610154206871674), ('PRON', 0.05681305798539093), ('ADV', 0.054919289385877895), ('AUX', 0.03580124447650825), ('NUM', 0.025069889079267743), ('CCONJ', 0.021192172423122012), ('SCONJ', 0.014338533682027234), ('SYM', 0.005771485255658761), ('INTJ', 0.0008116151140770133), ('X', 0.0007214356569573452)]
test.noah.dbmdz-uncased.orig.60.upos	7320	60	1.572870162462026	0.0011476685533218006	[('NOUN', 0.16335419640569526), ('PUNCT', 0.12785037150909556), ('ADP', 0.10155191976867611), ('DET', 0.09961202005783097), ('VERB', 0.08274770323194612), ('ADV', 0.07435672193550749), ('ADJ', 0.06811610116760002), ('AUX', 0.06482193184729695), ('PRON', 0.056385198199187435), ('PROPN', 0.05561655869111672), ('CCONJ', 0.038248965996852236), ('X', 0.025813476812708173), ('NUM', 0.015482595805424399), ('PART', 0.013862962556275393), ('SCONJ', 0.009004062808828374), ('INTJ', 0.003175213205958786)]
test.uzh.dbmdz-uncased.orig.60.upos	100	60	1.5706371191135735	0.0	[('NOUN', 0.12880886426592797), ('PUNCT', 0.12326869806094183), ('AUX', 0.10526315789473684), ('ADV', 0.0997229916897507), ('ADP', 0.09556786703601108), ('DET', 0.09349030470914127), ('VERB', 0.0886426592797784), ('PRON', 0.0817174515235457), ('ADJ', 0.05886426592797784), ('PROPN', 0.039473684210526314), ('CCONJ', 0.03254847645429363), ('PART', 0.023545706371191136), ('SCONJ', 0.018005540166204988), ('NUM', 0.009002770083102494), ('X', 0.002077562326869806)]
train.hdt.bert-base-cased.orig.60.upos	153035	60	2.187420174350829	3.266511398491525e-07	[('NOUN', 0.2116594497427233), ('DET', 0.13887420787541574), ('ADP', 0.11427998730920295), ('PUNCT', 0.1046858727663577), ('ADJ', 0.07807720821669095), ('VERB', 0.07263800941727556), ('ADV', 0.0583596624696083), ('PROPN', 0.05772072164705101), ('AUX', 0.044082915874658776), ('PRON', 0.03811440041385121), ('CCONJ', 0.027451250255556326), ('NUM', 0.020968621484175113), ('X', 0.014674434245307667), ('PART', 0.00952209867054699), ('SCONJ', 0.008866354144453437), ('INTJ', 2.480546712495434e-05)]
test.noah.europeana-deu.orig.60.upos	7320	60	1.6610135164883546	0.0023484756113723473	[('NOUN', 0.1630127462340672), ('PUNCT', 0.12737891077636154), ('ADP', 0.10146002317497103), ('DET', 0.09972653534183082), ('VERB', 0.08266048667439166), ('ADV', 0.07496639629200463), ('ADJ', 0.0681529548088065), ('AUX', 0.06491772885283893), ('PRON', 0.05681575898030127), ('PROPN', 0.055369640787949016), ('CCONJ', 0.038136732329084586), ('X', 0.025705677867902666), ('NUM', 0.015508690614136733), ('PART', 0.01393279258400927), ('SCONJ', 0.009038238702201622), ('INTJ', 0.003216685979142526)]
train.alpino.gbert-base.orig.60.upos	12289	60	1.8521958688119478	0.00017402552954518427	[('NOUN', 0.1667402738186052), ('ADP', 0.12559865557014951), ('DET', 0.12323557921181079), ('VERB', 0.10460054258986286), ('PUNCT', 0.10320678638822132), ('PROPN', 0.07140849675077), ('PRON', 0.06697486076777039), ('ADJ', 0.06682573458981697), ('ADV', 0.06285668400736454), ('AUX', 0.04801289367877074), ('CCONJ', 0.020562205690884374), ('NUM', 0.016994648664460363), ('SCONJ', 0.016690660686324556), ('SYM', 0.004731888338906446), ('X', 0.0010610901123608394), ('INTJ', 0.0004989991339210434)]
train.alpino.mbert-cased.orig.60.upos	12289	60	1.4289612936151925	0.00012782243208493425	[('NOUN', 0.16768631052939473), ('ADP', 0.12564308637722996), ('DET', 0.12204016248694692), ('PUNCT', 0.10627258661505574), ('VERB', 0.10502605149064825), ('PROPN', 0.07057138327127994), ('ADJ', 0.06687004871328052), ('PRON', 0.06539388869753482), ('ADV', 0.06205886051381303), ('AUX', 0.04795879873378274), ('CCONJ', 0.020786519925426582), ('NUM', 0.016915700328582285), ('SCONJ', 0.01646191780522342), ('SYM', 0.004756515606291722), ('X', 0.001082517344880185), ('INTJ', 0.0004756515606291722)]
dev.hdt.dbmdz-cased.orig.60.upos	18434	60	1.353907058070236	4.320008003383249e-05	[('NOUN', 0.21077012159814706), ('DET', 0.13183505754778618), ('PUNCT', 0.11707730942037288), ('ADP', 0.11107016897404853), ('ADJ', 0.07794729198727973), ('VERB', 0.07702454567129795), ('PROPN', 0.05379487163607876), ('ADV', 0.05315080709338007), ('AUX', 0.04361679398295087), ('PRON', 0.03590969471959969), ('CCONJ', 0.027422286491055863), ('X', 0.021557583395520656), ('NUM', 0.02000315839343054), ('PART', 0.010342190252950157), ('SCONJ', 0.008450250658772748), ('INTJ', 2.7868177328308804e-05)]
dev.alpino.gbert-base.orig.60.upos	718	60	1.9233699887436142	0.0005852428757934543	[('NOUN', 0.15793226381461675), ('ADP', 0.13288770053475935), ('PUNCT', 0.11639928698752228), ('DET', 0.11452762923351159), ('VERB', 0.09973262032085561), ('PROPN', 0.09750445632798574), ('ADJ', 0.0661319073083779), ('PRON', 0.05650623885918003), ('ADV', 0.05472370766488414), ('AUX', 0.03591800356506239), ('NUM', 0.024955436720142603), ('CCONJ', 0.021301247771836007), ('SCONJ', 0.014171122994652407), ('SYM', 0.005793226381461676), ('INTJ', 0.0008021390374331551), ('X', 0.00071301247771836)]
test.lsdc.bert-base-uncased.orig.60.upos	83	60	1.3678837848449157	0.0	[('PUNCT', 0.14436450839328538), ('NOUN', 0.12709832134292565), ('PRON', 0.12038369304556355), ('VERB', 0.1170263788968825), ('DET', 0.10167865707434053), ('ADV', 0.09064748201438849), ('ADP', 0.07194244604316546), ('ADJ', 0.060431654676258995), ('AUX', 0.04268585131894485), ('CCONJ', 0.04220623501199041), ('SCONJ', 0.024940047961630695), ('PROPN', 0.021103117505995205), ('PART', 0.017745803357314148), ('X', 0.008633093525179856), ('NUM', 0.00671462829736211), ('INTJ', 0.002398081534772182)]
train.hdt.mbert-cased.orig.60.upos	153035	60	1.5307093179910891	1.1669807011733525e-06	[('NOUN', 0.21152558317521566), ('DET', 0.1345441354888554), ('PUNCT', 0.1127749906868806), ('ADP', 0.11214916355866976), ('ADJ', 0.07770547930313225), ('VERB', 0.07568884469485583), ('ADV', 0.05660600938994357), ('PROPN', 0.056404889496395785), ('AUX', 0.04440727249535069), ('PRON', 0.0366813695576232), ('CCONJ', 0.02769402815243656), ('NUM', 0.020632726808883194), ('X', 0.01442989938932028), ('PART', 0.010136080256621736), ('SCONJ', 0.008596697720061401), ('INTJ', 2.282982575407277e-05)]
dev.hdt.gbert-large.orig.60.upos	18434	60	1.353907058070236	4.320008003383249e-05	[('NOUN', 0.21077012159814706), ('DET', 0.13183505754778618), ('PUNCT', 0.11707730942037288), ('ADP', 0.11107016897404853), ('ADJ', 0.07794729198727973), ('VERB', 0.07702454567129795), ('PROPN', 0.05379487163607876), ('ADV', 0.05315080709338007), ('AUX', 0.04361679398295087), ('PRON', 0.03590969471959969), ('CCONJ', 0.027422286491055863), ('X', 0.021557583395520656), ('NUM', 0.02000315839343054), ('PART', 0.010342190252950157), ('SCONJ', 0.008450250658772748), ('INTJ', 2.7868177328308804e-05)]
dev.alpino.dbmdz-cased.orig.60.upos	718	60	1.9233699887436142	0.0005852428757934543	[('NOUN', 0.15793226381461675), ('ADP', 0.13288770053475935), ('PUNCT', 0.11639928698752228), ('DET', 0.11452762923351159), ('VERB', 0.09973262032085561), ('PROPN', 0.09750445632798574), ('ADJ', 0.0661319073083779), ('PRON', 0.05650623885918003), ('ADV', 0.05472370766488414), ('AUX', 0.03591800356506239), ('NUM', 0.024955436720142603), ('CCONJ', 0.021301247771836007), ('SCONJ', 0.014171122994652407), ('SYM', 0.005793226381461676), ('INTJ', 0.0008021390374331551), ('X', 0.00071301247771836)]
dev.hdt.gbert-base.orig.60.upos	18434	60	1.353907058070236	4.320008003383249e-05	[('NOUN', 0.21077012159814706), ('DET', 0.13183505754778618), ('PUNCT', 0.11707730942037288), ('ADP', 0.11107016897404853), ('ADJ', 0.07794729198727973), ('VERB', 0.07702454567129795), ('PROPN', 0.05379487163607876), ('ADV', 0.05315080709338007), ('AUX', 0.04361679398295087), ('PRON', 0.03590969471959969), ('CCONJ', 0.027422286491055863), ('X', 0.021557583395520656), ('NUM', 0.02000315839343054), ('PART', 0.010342190252950157), ('SCONJ', 0.008450250658772748), ('INTJ', 2.7868177328308804e-05)]
test.uzh.bert-base-uncased.orig.60.upos	100	60	1.8912742382271468	0.0	[('NOUN', 0.12880886426592797), ('PUNCT', 0.12326869806094183), ('AUX', 0.10526315789473684), ('ADV', 0.0997229916897507), ('ADP', 0.09556786703601108), ('DET', 0.09349030470914127), ('VERB', 0.0886426592797784), ('PRON', 0.0817174515235457), ('ADJ', 0.05886426592797784), ('PROPN', 0.039473684210526314), ('CCONJ', 0.03254847645429363), ('PART', 0.023545706371191136), ('SCONJ', 0.018005540166204988), ('NUM', 0.009002770083102494), ('X', 0.002077562326869806)]
dev.hdt.xlm-roberta.orig.60.upos	18434	60	1.5642392749839926	0.0	[('NOUN', 0.21097878849365528), ('DET', 0.13223555853845073), ('PUNCT', 0.1160779784295057), ('ADP', 0.11132685073904697), ('ADJ', 0.07804710546442117), ('VERB', 0.07670792426914733), ('PROPN', 0.0539668170253945), ('ADV', 0.053339368493343114), ('AUX', 0.043540557836082974), ('PRON', 0.0360142970859542), ('CCONJ', 0.027420437340991744), ('X', 0.021545521234918603), ('NUM', 0.02007210975666859), ('PART', 0.010229596216579), ('SCONJ', 0.008468994365449749), ('INTJ', 2.8094710390360393e-05)]
test.noah.mbert-cased.orig.60.upos	7320	60	1.7230925020913133	0.0076501280131641486	[('NOUN', 0.1629916567342074), ('PUNCT', 0.1269088945172825), ('ADP', 0.10159974672228844), ('DET', 0.0999236442193087), ('VERB', 0.08235250297973778), ('ADV', 0.0749404052443385), ('ADJ', 0.06802182657926102), ('AUX', 0.06481860846245531), ('PRON', 0.05683849821215733), ('PROPN', 0.05579558998808105), ('CCONJ', 0.03814064362336114), ('X', 0.025988900476758045), ('NUM', 0.01561568831942789), ('PART', 0.013837157330154946), ('SCONJ', 0.009013706793802145), ('INTJ', 0.003212529797377831)]
test.uzh.bert-base-cased.orig.60.upos	100	60	2.272853185595568	0.0006093845216331506	[('NOUN', 0.12907702984038863), ('PUNCT', 0.12213740458015267), ('AUX', 0.10478834142956281), ('ADV', 0.09993060374739764), ('ADP', 0.09576682859125607), ('DET', 0.0936849410131853), ('VERB', 0.08882720333102012), ('PRON', 0.08188757807078417), ('ADJ', 0.05898681471200555), ('PROPN', 0.0395558639833449), ('CCONJ', 0.03261623872310895), ('PART', 0.02359472588480222), ('SCONJ', 0.018043025676613464), ('NUM', 0.009021512838306732), ('X', 0.002081887578070784)]
test.noah.gbert-base.orig.60.upos	7320	60	1.685228723638445	0.0011965535078873255	[('NOUN', 0.1630619031298919), ('PUNCT', 0.12738169119758427), ('ADP', 0.1015385470410063), ('DET', 0.09964894080160061), ('VERB', 0.08263322187126594), ('ADV', 0.07477838809177559), ('ADJ', 0.068174029029539), ('AUX', 0.0647745903537454), ('PRON', 0.05669744995785437), ('PROPN', 0.05566001908131791), ('CCONJ', 0.038236738020915345), ('X', 0.025787567502477793), ('NUM', 0.015524412045313499), ('PART', 0.013912689076408637), ('SCONJ', 0.008984892412860438), ('INTJ', 0.0032049203864430017)]
dev.alpino.dbmdz-uncased.orig.60.upos	718	60	1.7918434496493203	0.0	[('NOUN', 0.15799240081293628), ('ADP', 0.13272068569408854), ('PUNCT', 0.11752231156666962), ('DET', 0.11434125651674472), ('VERB', 0.09949633295042856), ('PROPN', 0.09755235486436335), ('ADJ', 0.06609525492621719), ('PRON', 0.056198639215339755), ('ADV', 0.05451974905010162), ('AUX', 0.03569850667137934), ('NUM', 0.024918264557744985), ('CCONJ', 0.02147212158699302), ('SCONJ', 0.014226385084386322), ('SYM', 0.005743571617919944), ('INTJ', 0.000795263762481223), ('X', 0.0007069011222055315)]
train.hdt.europeana-deu.orig.60.upos	153035	60	1.4916541893036577	8.430647030603967e-05	[('NOUN', 0.2115893828691284), ('DET', 0.13455485285852517), ('PUNCT', 0.11279904860680576), ('ADP', 0.11213815770414105), ('ADJ', 0.07776820944556143), ('VERB', 0.07580183267763299), ('ADV', 0.05661028512825267), ('PROPN', 0.0562658975948641), ('AUX', 0.04446075647926577), ('PRON', 0.03669447357595212), ('CCONJ', 0.027671230495570402), ('NUM', 0.02060132743106455), ('X', 0.014250980653459954), ('PART', 0.010164683148984003), ('SCONJ', 0.008606067014699662), ('INTJ', 2.2814316091987324e-05)]
train.alpino.dbmdz-uncased.orig.60.upos	12289	60	1.744962260603293	0.0	[('NOUN', 0.1672523871405164), ('ADP', 0.12565116673258375), ('DET', 0.12284874851686536), ('VERB', 0.10474038081247528), ('PUNCT', 0.10414712695632522), ('PROPN', 0.07112266229730493), ('ADJ', 0.066839934459574), ('PRON', 0.06651788236623538), ('ADV', 0.06252895643821685), ('AUX', 0.04791231143002429), ('CCONJ', 0.020633934120571785), ('NUM', 0.016882309735013278), ('SCONJ', 0.016633708119102773), ('SYM', 0.004723430702299565), ('X', 0.0010735069777953556), ('INTJ', 0.0004915531950957681)]
test.uzh.europeana-deu.orig.60.upos	100	60	1.7022160664819945	0.0008136696501220504	[('NOUN', 0.12880886426592797), ('PUNCT', 0.12326869806094183), ('AUX', 0.10526315789473684), ('ADV', 0.0997229916897507), ('ADP', 0.09556786703601108), ('DET', 0.09349030470914127), ('VERB', 0.0886426592797784), ('PRON', 0.0817174515235457), ('ADJ', 0.05886426592797784), ('PROPN', 0.039473684210526314), ('CCONJ', 0.03254847645429363), ('PART', 0.023545706371191136), ('SCONJ', 0.018005540166204988), ('NUM', 0.009002770083102494), ('X', 0.002077562326869806)]
test.noah.bert-base-cased.orig.60.upos	7320	60	2.045216395896623	0.0008008094202742557	[('NOUN', 0.16059814717359575), ('PUNCT', 0.12478279433229737), ('DET', 0.10106145306868167), ('ADP', 0.10079335921597442), ('VERB', 0.08090476710587721), ('ADV', 0.0773996882167787), ('ADJ', 0.06732134523537647), ('AUX', 0.06585179374646265), ('PRON', 0.05866290673312746), ('PROPN', 0.05631956787242704), ('CCONJ', 0.03795017426100426), ('X', 0.026293056369214883), ('NUM', 0.015738102094110872), ('PART', 0.01381179811539951), ('SCONJ', 0.00913504979595079), ('INTJ', 0.003375996663720944)]
test.noah.xlm-roberta.orig.60.upos	7320	60	1.7289217628670805	0.0	[('NOUN', 0.1630329367003618), ('PUNCT', 0.12663657726882763), ('ADP', 0.10143981498750419), ('DET', 0.09979857510537506), ('VERB', 0.0825189302100041), ('ADV', 0.07501212279458391), ('ADJ', 0.06802752806893207), ('AUX', 0.06494087806333694), ('PRON', 0.05685590659853034), ('PROPN', 0.05570890372636055), ('CCONJ', 0.0381495020328994), ('X', 0.02608265880860905), ('NUM', 0.01559177888022679), ('PART', 0.01393188854489164), ('SCONJ', 0.009045469804916259), ('INTJ', 0.0032265284046402326)]
test.uzh.gbert-base.orig.60.upos	100	60	1.7763157894736843	0.0015594541910331384	[('NOUN', 0.12880886426592797), ('PUNCT', 0.12326869806094183), ('AUX', 0.10526315789473684), ('ADV', 0.0997229916897507), ('ADP', 0.09556786703601108), ('DET', 0.09349030470914127), ('VERB', 0.0886426592797784), ('PRON', 0.0817174515235457), ('ADJ', 0.05886426592797784), ('PROPN', 0.039473684210526314), ('CCONJ', 0.03254847645429363), ('PART', 0.023545706371191136), ('SCONJ', 0.018005540166204988), ('NUM', 0.009002770083102494), ('X', 0.002077562326869806)]
test.lsdc.bertje.orig.60.upos	83	60	1.4507263447192775	0.019756427604871448	[('PUNCT', 0.14380757420675538), ('NOUN', 0.12640736949846468), ('PRON', 0.1187308085977482), ('VERB', 0.11719549641760492), ('DET', 0.1008188331627431), ('ADV', 0.09160696008188332), ('ADP', 0.07215967246673491), ('ADJ', 0.06192425793244626), ('AUX', 0.042988741044012284), ('CCONJ', 0.04196519959058342), ('SCONJ', 0.0255885363357216), ('PROPN', 0.022517911975435005), ('PART', 0.016888433981576252), ('X', 0.008700102354145343), ('NUM', 0.006141248720573183), ('INTJ', 0.00255885363357216)]
